command,mean,stddev,median,user,system,min,max
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.11.6.graphml.cnf,0.02159741916467289,0.004726888016857734,0.021150512660000002,0.01869632336448597,0.0014701272897196254,0.01683523666,0.06820610666000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.11.6.graphml.cnf,0.004911299510931676,0.0022598830506593485,0.00470066466,0.0022629863354037263,0.001518262484472049,0.0031933896600000013,0.04239801666
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.11.7.graphml.cnf,0.029221707338160922,0.0013907974056537064,0.028934782660000002,0.02667535379310344,0.0015089241379310347,0.02745088966,0.03581079466
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.11.7.graphml.cnf,0.004398644385165561,0.0032830095297799017,0.003721067659999999,0.002009357218543046,0.0012977364238410585,0.002723257659999998,0.04987591266
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.11.8.graphml.cnf,0.0038464822444699122,0.0019481465423086012,0.003658741679999999,0.0018278620630372492,0.0011035226934097426,0.00289121668,0.03906342668
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.11.8.graphml.cnf,0.005280646450718232,0.004651681458243285,0.0037658811799999997,0.001955789171270717,0.001891055138121547,0.0026039176799999997,0.07499086768
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.11.9.graphml.cnf,0.03625838933793104,0.009234018635481123,0.032365918699999996,0.0332657475862069,0.0009859741379310348,0.030094084700000003,0.0791177197
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.11.9.graphml.cnf,0.002590573076582276,0.0025386002119615657,0.0023098557000000002,0.0018703124050632911,0.00020158702531645586,0.0004971347000000004,0.040692032700000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.1.graphml.cnf,0.02895400224722891,0.014095467054405382,0.02367361844,0.022520593012048194,0.002718763855421687,0.02071168844,0.11165323544
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.1.graphml.cnf,0.00786414790938775,0.008244523163470338,0.00471022944,0.0032010991836734686,0.002513693877551021,0.0025822574399999992,0.06289428644
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.10.graphml.cnf,0.02521421807169812,0.00301239711863014,0.024157278600000002,0.02246979962264151,0.0021498584905660376,0.019724190099999997,0.0336546671
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.10.graphml.cnf,0.005783555328013025,0.004281855038553482,0.0052880371,0.0026585577198697053,0.002302571661237785,0.0031304140999999994,0.0742196031
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.2.graphml.cnf,0.03554869193806452,0.0033462651623936066,0.03449262618,0.032184348387096766,0.0019453954838709678,0.031022844679999998,0.04388960268000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.2.graphml.cnf,0.005919956072156863,0.004456994123801658,0.0041213831799999994,0.0028229339869281023,0.001686299869281047,0.0031794766799999987,0.05669624168
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.3.graphml.cnf,0.0353183272572093,0.01028847383752796,0.03224603142,0.030685407441860463,0.002217178604651163,0.026573262920000004,0.09732710292
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.3.graphml.cnf,0.008084514305382064,0.0034215936455999248,0.007169802920000001,0.003982653289036543,0.0024646819269102988,0.00487477492,0.048866781920000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.4.graphml.cnf,0.0058652044094382,0.004009031740191532,0.004955488959999997,0.0024994836704119866,0.0019513641947565546,0.0024668709599999974,0.04630792596
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.4.graphml.cnf,0.00574895559849765,0.002880895977245715,0.004817360959999998,0.0023341007511737087,0.002144748169014085,0.002265535959999997,0.02383771496
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.5.graphml.cnf,0.010373274469210532,0.00674224869468843,0.009141234160000003,0.0032423244736842086,0.00395823605263158,0.0026611876600000015,0.07180957666000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.5.graphml.cnf,0.008335036475668207,0.005350998213731443,0.006219736660000002,0.0026664526267281114,0.0034098870046082924,0.0037512316600000007,0.035637996660000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.6.graphml.cnf,0.005546030330247928,0.003121741903872758,0.0048774397599999995,0.0024182964738292,0.001854641432506888,0.0031428807599999994,0.04057895076
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.6.graphml.cnf,0.006655824145802472,0.005559858904107491,0.005402170759999999,0.0025252862962962946,0.0024846337037037047,0.00303175476,0.09424992176000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.7.graphml.cnf,0.029594988698181817,0.006738152187018563,0.02815210458,0.025333074545454547,0.0022499054545454533,0.02226027358,0.08744007458000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.7.graphml.cnf,0.007572429003780492,0.012637401172261739,0.005645795079999999,0.0028777895121951218,0.0023996648780487792,0.0041772955799999996,0.19035100858
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.8.graphml.cnf,0.029479276798390797,0.004612875064950828,0.028931214580000003,0.02641735011494252,0.001781330344827586,0.02331120658,0.049484373580000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.8.graphml.cnf,0.006153030391145508,0.0034535094211764076,0.005275711579999998,0.0025858060061919506,0.0021374472445820415,0.0033945875799999987,0.04928683658
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.12.9.graphml.cnf,0.0050551356046625775,0.003054852857219006,0.0047387566199999995,0.0023514144785276065,0.0015745887116564432,0.0029290796200000004,0.05446881062
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.12.9.graphml.cnf,0.007949475820000001,0.005697467491462291,0.005623991619999999,0.0026358400000000017,0.0029390657142857155,0.004127360619999999,0.03919057862
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.1.graphml.cnf,0.005035783477697839,0.0024039017982643855,0.004351061599999997,0.002746764892086329,0.0019731575539568354,0.002824252099999997,0.0227496711
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.1.graphml.cnf,0.004010892195563136,0.0038685040022125986,0.003019527099999997,0.002148540409556314,0.0015841648464163813,0.0015671830999999968,0.058820388099999996
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.10.graphml.cnf,0.046426061400869544,0.012103681806727678,0.04249141414,0.03980961797101449,0.003282434782608695,0.03200938014,0.09400287114
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.10.graphml.cnf,0.007082728634545454,0.0022589325819724767,0.00666426314,0.003338290909090909,0.0023560472727272726,0.00432102614,0.02100611614
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.2.graphml.cnf,0.005159993406338031,0.0029117581076391653,0.004017542600000002,0.0027418845070422532,0.00198296352112676,0.0021880896,0.0231292846
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.2.graphml.cnf,0.003525725932191779,0.0028781568150869105,0.0029926576000000003,0.0019928376712328756,0.00135952506849315,0.0012213306000000007,0.0463394416
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.3.graphml.cnf,0.042644654906153844,0.006644900344734279,0.041622442860000004,0.03830071076923076,0.0024848615384615393,0.03336729586,0.05834271086000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.3.graphml.cnf,0.00726929329678162,0.006310050973063091,0.005887132360000001,0.003735985747126434,0.0017348247126436783,0.0038542518600000004,0.06846158786
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.4.graphml.cnf,0.003973918895250832,0.0004899016133356674,0.003877673320000001,0.0024412368561872906,0.0014191479598662218,0.0030746523200000002,0.006871480320000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.4.graphml.cnf,0.0037083768354061633,0.00234667585868766,0.0034752663200000007,0.002057443305322128,0.0013956087394957995,0.0023169253200000005,0.045261125320000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.5.graphml.cnf,0.006184952525525532,0.002785820529768183,0.005710291000000002,0.002810992252252253,0.002090296996996998,0.0039958120000000005,0.043705764
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.5.graphml.cnf,0.006910478039473693,0.002365666364170697,0.006312019500000001,0.0027044505263157906,0.002688000657894737,0.003958355000000001,0.024374024000000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.6.graphml.cnf,0.005340572104783863,0.0011652770883894927,0.00500484088,0.002489158213256486,0.0018267036311239182,0.0028153768800000005,0.01042050188
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.6.graphml.cnf,0.005123477548049791,0.0027918393208091977,0.00432593788,0.0021120609958506227,0.001760806970954357,0.00332957288,0.03967100388000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.7.graphml.cnf,0.04536401425016394,0.006559840226327737,0.04412665966,0.04074246491803279,0.002570610491803277,0.03480526966,0.06592722166000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.7.graphml.cnf,0.007214785475181518,0.00471482253577619,0.006146735660000001,0.0037159514191419133,0.0020944604620462028,0.00465741366,0.05745513666
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.8.graphml.cnf,0.04056266714411762,0.007398120454994438,0.0384388311,0.036470990588235296,0.001981610588235294,0.0316313966,0.0868895516
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.8.graphml.cnf,0.006740459257894736,0.002975194539343212,0.0060094541,0.0035773733834586464,0.001880327969924813,0.004308962599999999,0.0412763296
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.13.9.graphml.cnf,0.03878369179538462,0.00555558428168303,0.03835920668000001,0.03594652230769231,0.0016955499999999997,0.032025343680000005,0.05175147168
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.13.9.graphml.cnf,0.003891175244564564,0.002033477498608342,0.0036845446799999996,0.0020386715915915914,0.0010172399399399406,0.002450048679999999,0.03899753368
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.1.graphml.cnf,0.03965377805491527,0.0022282561630897284,0.03857232236000001,0.03730842847457627,0.0013646715254237276,0.03753024336000001,0.04588612636
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.1.graphml.cnf,0.00547632076963855,0.0022244583031122054,0.005189439360000001,0.002952676024096385,0.001488297469879518,0.00419879236,0.04303789636000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.10.graphml.cnf,0.03971401662000001,0.005889112369774375,0.03800221912,0.03696562857142856,0.0012453657142857148,0.03671194062,0.08281261162
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.10.graphml.cnf,0.005630689595862065,0.00045616081046808766,0.00554576662,0.003321093103448276,0.001374704137931034,0.004651168619999999,0.007366617619999999
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.2.graphml.cnf,0.006015836781818185,0.002731120750899728,0.005656771800000001,0.0029132345454545476,0.001877251515151513,0.004367375800000001,0.0523551838
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.2.graphml.cnf,0.0050883630099236654,0.002444210531962218,0.004607980800000001,0.0023244906870229006,0.0016332587786259548,0.0036808198000000012,0.0409445378
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.3.graphml.cnf,0.041834767306060595,0.0018891533872361969,0.0409205292,0.03970247939393939,0.0012569315151515145,0.040235617700000004,0.0471668817
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.3.graphml.cnf,0.00518331622616279,0.0017252992157167075,0.0049854022,0.0027691504651162794,0.0014492073255813946,0.0040871287000000004,0.033938819700000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.4.graphml.cnf,0.005672252179006218,0.0027202592396712772,0.0051964696200000006,0.0027184590062111786,0.0018159945341614913,0.0029068956199999997,0.048304574620000006
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.4.graphml.cnf,0.004711308717686375,0.002486456025051718,0.0042865056200000005,0.002144112082262209,0.0015621487917737793,0.0023132326200000003,0.04678837862
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.5.graphml.cnf,0.039453505840512826,0.004816574256914018,0.039240700520000005,0.03652418153846152,0.0017012799999999995,0.03329170702,0.05648575302
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.5.graphml.cnf,0.008250714550351446,0.004994093751801554,0.00646566602,0.0033329995527156555,0.003006307156549517,0.0039418690200000005,0.05149727902
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.6.graphml.cnf,0.045620592894754085,0.006479485878629349,0.04448691378,0.041604020327868856,0.0019724921311475418,0.04336803078,0.09469453078000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.6.graphml.cnf,0.006812394434901962,0.001409114810735862,0.006400809779999999,0.0034400674509803913,0.0021175219607843135,0.005263976779999999,0.017557660779999998
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.7.graphml.cnf,0.043224308138048784,0.007697094533754298,0.04232004226,0.041517658536585365,0.0017394048780487806,0.02911238126,0.06198917326
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.7.graphml.cnf,0.0019023391081012667,0.004493984866509398,0.0004958162599999986,0.002274338607594936,0.000699393164556962,0,0.05023662026
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.8.graphml.cnf,0.042467363500000015,0.004409847497039822,0.041761400500000004,0.03996294068965517,0.001498148965517242,0.0376595965,0.06014305550000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.8.graphml.cnf,0.005698452629692829,0.002566884598631248,0.0054694905,0.0032296578839590426,0.0014453308532423213,0.004437071499999999,0.0484447995
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.14.9.graphml.cnf,0.005314983083492067,0.002622013812236224,0.0050543544200000005,0.0027709006349206314,0.001524084761904762,0.00418512842,0.05006959242
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.14.9.graphml.cnf,0.005498509938115945,0.0016319827194751486,0.00493903942,0.0025213075362318844,0.0018776002898550726,0.0037188074199999994,0.017899031420000003
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.15.1.graphml.cnf,0.04917389917125001,0.008335975259160883,0.04790441664,0.04501092875000001,0.0018397762499999994,0.04037494764,0.08773114764
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.15.1.graphml.cnf,0.006269451960422535,0.0026201594831871226,0.0056617946399999996,0.003398977605633801,0.0016683383098591543,0.004339279639999999,0.04088606164
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.15.10.graphml.cnf,0.04149764754000001,0.005633646565662016,0.04028676254000001,0.038911893246753246,0.0015469716883116879,0.03241635454000001,0.05411949054000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.15.10.graphml.cnf,0.005098008298771935,0.003966007568309132,0.004376408540000003,0.0026589777192982445,0.0013683617543859656,0.0030928515400000037,0.06060763854000001
