n,m,time(s),sat
5,2,0.000017800,True
5,2,0.000013375,True
5,2,0.000013838,True
5,2,0.000014459,True
5,2,0.000014433,True
5,2,0.000013265,True
5,2,0.000014912,True
5,2,0.000014951,True
5,2,0.000013461,True
5,2,0.000014197,True
5,2,0.000014574,True
5,2,0.000014062,True
5,2,0.000013459,True
5,2,0.000018774,True
5,2,0.000013944,True
5,2,0.000017554,True
5,2,0.000013461,True
5,2,0.000018959,True
5,2,0.000013692,True
5,2,0.000013141,True
5,2,0.000016507,True
5,2,0.000013604,True
5,2,0.000013322,True
5,2,0.000015747,True
5,2,0.000013969,True
5,2,0.000013713,True
5,2,0.000014385,True
5,2,0.000014241,True
5,2,0.000013368,True
5,2,0.000012297,True
5,2,0.000016759,True
5,2,0.000013627,True
5,2,0.000013659,True
5,2,0.000014042,True
5,2,0.000013811,True
5,2,0.000015415,True
5,2,0.000016145,True
5,2,0.000016680,True
5,2,0.000017017,True
5,2,0.000013581,True
5,2,0.000013192,True
5,2,0.000013956,True
5,2,0.000014825,True
5,2,0.000013893,True
5,2,0.000013917,True
5,2,0.000013275,True
5,2,0.000015260,True
5,2,0.000013976,True
5,2,0.000013569,True
5,2,0.000016354,True
5,2,0.000013119,True
5,2,0.000013278,True
5,2,0.000013001,True
5,2,0.000012836,True
5,2,0.000015139,True
5,2,0.000015844,True
5,2,0.000013885,True
5,2,0.000014382,True
5,2,0.000013486,True
5,2,0.000014431,True
5,2,0.000012878,True
5,2,0.000013640,True
5,2,0.000016076,True
5,2,0.000014128,True
5,2,0.000014581,True
5,2,0.000012282,True
5,2,0.000014009,True
5,2,0.000014343,True
5,2,0.000013677,True
5,2,0.000012953,True
5,2,0.000015343,True
5,2,0.000014121,True
5,2,0.000014247,True
5,2,0.000015397,True
5,2,0.000014241,True
5,2,0.000014878,True
5,2,0.000013513,True
5,2,0.000013241,True
5,2,0.000017838,True
5,2,0.000013944,True
5,2,0.000013279,True
5,2,0.000016142,True
5,2,0.000015670,True
5,2,0.000013165,True
5,2,0.000013361,True
5,2,0.000013516,True
5,2,0.000015143,True
5,2,0.000014884,True
5,2,0.000013382,True
5,2,0.000013671,True
5,2,0.000015979,True
5,2,0.000013525,True
5,2,0.000014210,True
5,2,0.000018081,True
5,2,0.000012366,True
5,2,0.000015943,True
5,2,0.000014114,True
5,2,0.000013650,True
5,2,0.000015732,True
5,2,0.000013838,True
5,2,0.000013520,True
5,2,0.000015977,True
5,2,0.000013536,True
5,2,0.000013983,True
5,3,0.000016044,True
5,3,0.000013012,True
5,3,0.000016358,True
5,3,0.000014255,True
5,3,0.000014243,True
5,3,0.000014265,True
5,3,0.000012504,True
5,3,0.000014245,True
5,3,0.000012728,True
5,3,0.000013834,True
5,3,0.000015068,True
5,3,0.000014120,True
5,3,0.000015321,True
5,3,0.000012498,True
5,3,0.000013381,True
5,3,0.000014684,True
5,3,0.000012701,True
5,3,0.000013695,True
5,3,0.000014033,True
5,3,0.000012357,True
5,3,0.000014069,True
5,3,0.000012593,True
5,3,0.000013809,True
5,3,0.000014084,True
5,3,0.000078194,True
5,3,0.000027473,True
5,3,0.000022451,True
5,3,0.000021160,True
5,3,0.000020262,True
5,3,0.000013961,True
5,3,0.000020179,True
5,3,0.000012714,True
5,3,0.000015272,True
5,3,0.000015494,True
5,3,0.000019879,True
5,3,0.000017080,True
5,3,0.000013614,True
5,3,0.000014312,True
5,3,0.000017505,True
5,3,0.000014508,True
5,3,0.000014790,True
5,3,0.000014251,True
5,3,0.000014312,True
5,3,0.000015864,True
5,3,0.000019573,True
5,3,0.000011381,True
5,3,0.000013630,True
5,3,0.000011329,True
5,3,0.000011251,True
5,3,0.000014177,True
5,3,0.000011713,True
5,3,0.000012025,True
5,3,0.000014403,True
5,3,0.000012142,True
5,3,0.000011371,True
5,3,0.000011414,True
5,3,0.000011487,True
5,3,0.000013780,True
5,3,0.000012533,True
5,3,0.000010654,True
5,3,0.000014630,True
5,3,0.000012622,True
5,3,0.000012706,True
5,3,0.000012595,True
