n,m,time(s),sat
5,3,0.000038272,True
5,3,0.000038706,True
5,3,0.000043659,True
5,3,0.000039950,True
5,3,0.000041881,True
5,3,0.000037426,True
5,3,0.000035913,True
5,3,0.000029275,True
5,3,0.000035010,True
5,3,0.000033025,True
5,3,0.000027983,True
5,3,0.000038945,True
5,3,0.000033642,True
5,3,0.000033684,True
5,3,0.000037029,True
5,3,0.000029983,True
5,3,0.000026897,True
5,3,0.000028207,True
5,3,0.000026754,True
5,3,0.000026249,True
5,3,0.000025163,True
5,3,0.000027277,True
5,3,0.000024746,True
5,3,0.000026693,True
5,3,0.000024243,True
5,3,0.000026469,True
5,3,0.000025105,True
5,3,0.000027704,True
5,3,0.000025731,True
5,3,0.000025412,True
5,3,0.000025803,True
5,3,0.000026907,True
5,3,0.000025390,True
5,3,0.000028571,True
5,3,0.000030907,True
5,3,0.000024697,True
5,3,0.000023974,True
5,3,0.000025481,True
5,3,0.000025357,True
5,3,0.000026441,True
5,3,0.000024007,True
5,3,0.000025929,True
5,3,0.000027285,True
5,3,0.000023346,True
5,3,0.000026639,True
5,3,0.000021800,True
5,3,0.000027295,True
5,3,0.000024158,True
5,3,0.000025928,True
5,3,0.000025363,True
5,3,0.000026299,True
5,3,0.000025822,True
5,3,0.000028620,True
5,3,0.000024027,True
5,3,0.000026430,True
5,3,0.000027641,True
5,3,0.000024768,True
5,3,0.000029412,True
5,3,0.000024913,True
5,3,0.000027874,True
5,3,0.000026403,True
5,3,0.000027863,True
5,3,0.000025023,True
5,3,0.000029979,True
5,3,0.000025834,True
5,3,0.000027097,True
5,3,0.000026437,True
5,3,0.000026911,True
5,3,0.000028477,True
5,3,0.000031412,True
5,3,0.000028164,True
5,3,0.000031416,True
5,3,0.000028731,True
5,3,0.000030667,True
5,3,0.000032445,True
5,3,0.000029373,True
5,3,0.000033788,True
5,3,0.000035056,True
5,3,0.000029913,True
5,3,0.000038155,True
5,3,0.000032904,True
5,3,0.000033659,True
5,3,0.000031897,True
5,3,0.000034743,True
5,3,0.000029423,True
5,3,0.000031033,True
5,3,0.000036127,True
5,3,0.000032339,True
5,3,0.000031761,True
5,3,0.000031428,True
5,3,0.000036596,True
5,3,0.000031490,True
5,3,0.000032236,True
5,3,0.000034843,True
5,3,0.000030528,True
5,3,0.000028390,True
5,3,0.000031807,True
5,3,0.000039320,True
5,3,0.000034636,True
5,3,0.000028141,True
5,3,0.000034529,True
5,3,0.000030135,True
5,3,0.000034469,True
5,3,0.000028077,True
5,3,0.000029514,True
5,3,0.000050450,True
5,3,0.000029775,True
5,3,0.000033197,True
5,3,0.000032863,True
5,3,0.000029256,True
5,3,0.000033250,True
5,3,0.000032585,True
5,3,0.000029951,True
5,3,0.000034416,True
5,3,0.000032167,True
5,3,0.000030039,True
5,3,0.000030732,True
5,3,0.000030882,True
5,3,0.000029707,True
5,3,0.000032231,True
5,3,0.000030870,True
5,3,0.000031106,True
5,3,0.000029220,True
5,3,0.000032222,True
5,3,0.000031247,True
5,3,0.000030743,True
5,3,0.000032036,True
5,3,0.000034608,True
5,3,0.000030868,True
5,3,0.000028266,True
5,3,0.000030657,True
5,3,0.000030203,True
5,3,0.000032097,True
5,3,0.000033098,True
5,3,0.000027749,True
5,3,0.000032410,True
5,3,0.000029329,True
5,3,0.000025874,True
5,3,0.000027047,True
5,3,0.000024610,True
5,3,0.000027836,True
5,3,0.000029664,True
5,3,0.000024751,True
5,3,0.000028477,True
5,3,0.000028216,True
5,3,0.000025125,True
5,3,0.000025827,True
5,3,0.000023542,True
5,3,0.000028205,True
5,3,0.000028403,True
5,3,0.000025094,True
5,3,0.000055773,True
5,3,0.000031241,True
5,3,0.000031801,True
5,3,0.000035625,True
5,3,0.000026582,True
5,3,0.000034738,True
5,3,0.000029590,True
5,3,0.000026974,True
5,3,0.000028553,True
5,3,0.000029175,True
5,3,0.000027541,True
5,3,0.000029995,True
5,3,0.000028747,True
5,3,0.000028073,True
5,3,0.000032926,True
5,3,0.000031235,True
5,3,0.000030424,True
5,3,0.000031619,True
5,3,0.000031362,True
5,3,0.000035252,True
5,3,0.000031908,True
5,3,0.000035295,True
5,3,0.000032294,True
5,3,0.000033739,True
5,3,0.000032785,True
5,3,0.000030502,True
5,3,0.000026995,True
5,3,0.000033169,True
5,3,0.000028134,True
5,3,0.000027373,True
5,3,0.000031066,True
5,3,0.000026377,True
5,3,0.000028928,True
5,3,0.000030092,True
5,3,0.000028481,True
5,3,0.000039139,True
5,3,0.000027796,True
5,3,0.000035226,True
5,3,0.000035148,True
5,3,0.000028895,True
5,3,0.000033215,True
5,3,0.000027394,True
5,3,0.000029376,True
5,3,0.000032508,True
5,3,0.000027847,True
5,3,0.000030514,True
5,3,0.000026537,True
5,3,0.000033248,True
5,3,0.000025406,True
5,3,0.000028055,True
5,3,0.000028074,True
5,3,0.000027320,True
5,3,0.000029921,True
5,3,0.000025431,True
5,3,0.000030627,True
5,3,0.000025113,True
5,3,0.000026228,True
5,3,0.000028366,True
5,3,0.000026998,True
5,3,0.000027600,True
5,3,0.000024388,True
5,3,0.000028151,True
5,3,0.000025319,True
5,3,0.000033991,True
5,3,0.000029195,True
5,3,0.000027239,True
5,3,0.000028928,True
5,3,0.000026673,True
5,3,0.000029981,True
5,3,0.000031483,True
5,3,0.000030984,True
5,3,0.000028993,True
5,3,0.000030063,True
5,3,0.000036260,True
5,3,0.000039078,True
5,3,0.000031560,True
5,3,0.000030571,True
5,3,0.000033909,True
5,3,0.000030637,True
5,3,0.000030350,True
5,3,0.000034293,True
5,3,0.000031678,True
5,3,0.000035481,True
5,3,0.000032981,True
5,3,0.000034168,True
5,3,0.000025960,True
5,3,0.000032232,True
5,3,0.000032268,True
5,3,0.000027862,True
5,3,0.000028361,True
5,3,0.000028938,True
5,3,0.000029002,True
5,3,0.000024566,True
5,3,0.000029301,True
5,3,0.000030471,True
5,3,0.000026183,True
5,3,0.000028269,True
5,3,0.000027532,True
5,3,0.000028774,True
5,3,0.000028849,True
5,3,0.000029620,True
5,3,0.000028218,True
5,3,0.000032348,True
5,3,0.000028729,True
5,3,0.000028637,True
5,3,0.000027960,True
5,3,0.000026624,True
5,3,0.000031070,True
5,3,0.000030072,True
5,3,0.000033312,True
5,3,0.000031550,True
5,3,0.000026901,True
5,3,0.000030332,True
5,3,0.000031376,True
5,3,0.000032081,True
5,3,0.000029453,True
5,3,0.000029387,True
5,3,0.000031645,True
5,3,0.000030110,True
5,3,0.000031643,True
5,3,0.000029758,True
5,3,0.000031330,True
5,3,0.000033397,True
5,3,0.000031019,True
5,3,0.000032804,True
5,3,0.000028387,True
5,3,0.000027552,True
5,3,0.000028008,True
5,3,0.000030973,True
5,3,0.000032162,True
5,3,0.000032291,True
5,3,0.000028339,True
5,3,0.000034683,True
5,3,0.000028225,True
5,3,0.000031129,True
5,3,0.000033796,True
5,3,0.000029084,True
5,3,0.000032806,True
5,3,0.000034937,True
5,3,0.000028683,True
5,3,0.000026604,True
5,3,0.000027752,True
5,3,0.000029727,True
5,3,0.000027919,True
5,3,0.000029056,True
5,3,0.000029618,True
5,3,0.000029955,True
5,3,0.000031875,True
5,3,0.000026695,True
5,3,0.000027685,True
5,3,0.000026324,True
5,3,0.000031358,True
5,3,0.000026813,True
5,3,0.000027704,True
5,3,0.000029239,True
5,3,0.000027259,True
5,3,0.000028798,True
5,3,0.000026361,True
5,3,0.000026664,True
5,3,0.000025471,True
5,3,0.000025500,True
5,3,0.000028817,True
5,3,0.000032342,True
5,3,0.000028625,True
5,3,0.000029237,True
5,3,0.000026812,True
5,3,0.000028809,True
5,3,0.000055478,True
5,3,0.000034802,True
5,3,0.000029185,True
5,3,0.000034474,True
5,3,0.000030871,True
5,3,0.000036143,True
5,3,0.000028491,True
5,3,0.000032575,True
5,3,0.000031792,True
5,3,0.000025621,True
5,3,0.000026066,True
5,3,0.000025875,True
5,3,0.000029340,True
5,3,0.000024965,True
5,3,0.000030784,True
5,3,0.000026578,True
5,3,0.000024551,True
5,3,0.000032288,True
5,3,0.000024919,True
5,3,0.000028958,True
5,3,0.000024909,True
5,3,0.000028413,True
5,3,0.000028114,True
5,3,0.000026868,True
5,3,0.000030835,True
5,3,0.000027451,True
5,3,0.000030361,True
5,3,0.000026722,True
5,3,0.000027155,True
5,3,0.000030750,True
5,3,0.000027443,True
5,3,0.000029596,True
5,3,0.000026348,True
5,3,0.000027946,True
5,3,0.000028412,True
5,3,0.000031362,True
5,3,0.000027296,True
5,3,0.000029477,True
5,3,0.000030727,True
5,3,0.000028110,True
5,3,0.000034611,True
5,3,0.000028063,True
5,3,0.000031052,True
5,3,0.000028029,True
5,3,0.000035154,True
5,3,0.000026552,True
5,3,0.000029038,True
5,3,0.000029922,True
5,3,0.000027096,True
5,3,0.000032784,True
5,3,0.000026643,True
5,3,0.000028131,True
5,3,0.000030925,True
5,3,0.000027049,True
5,3,0.000035957,True
5,3,0.000025185,True
5,3,0.000028343,True
5,3,0.000025514,True
5,3,0.000028520,True
5,3,0.000028089,True
5,3,0.000026942,True
5,3,0.000030421,True
5,3,0.000024957,True
5,3,0.000033408,True
5,3,0.000028246,True
5,3,0.000030533,True
5,3,0.000024206,True
5,3,0.000028851,True
5,3,0.000022744,True
5,3,0.000028241,True
5,3,0.000026370,True
5,3,0.000027447,True
5,3,0.000027965,True
5,3,0.000023601,True
5,3,0.000026853,True
5,3,0.000026091,True
5,3,0.000026284,True
5,3,0.000023210,True
5,3,0.000027992,True
5,3,0.000023888,True
5,3,0.000027096,True
5,3,0.000024751,True
5,3,0.000027791,True
5,3,0.000027638,True
5,3,0.000027756,True
5,3,0.000024350,True
5,3,0.000029631,True
5,3,0.000024345,True
5,3,0.000026828,True
5,3,0.000023692,True
5,3,0.000026023,True
5,3,0.000026484,True
5,3,0.000025389,True
5,3,0.000028702,True
5,3,0.000025891,True
5,3,0.000025616,True
5,3,0.000030507,True
5,3,0.000022387,True
5,3,0.000025086,True
5,3,0.000026796,True
5,3,0.000026119,True
5,3,0.000024065,True
5,3,0.000024525,True
5,3,0.000028834,True
5,3,0.000028773,True
5,3,0.000025934,True
5,3,0.000025649,True
5,3,0.000026541,True
5,3,0.000025928,True
5,3,0.000026577,True
5,3,0.000025136,True
5,3,0.000026520,True
5,3,0.000025936,True
5,3,0.000026926,True
5,3,0.000024079,True
5,3,0.000026769,True
5,3,0.000024774,True
5,3,0.000028741,True
5,3,0.000024278,True
5,3,0.000027629,True
5,3,0.000024681,True
5,3,0.000028620,True
5,3,0.000030502,True
5,3,0.000025985,True
5,3,0.000032525,True
5,3,0.000027721,True
5,3,0.000029471,True
5,3,0.000025601,True
5,3,0.000026679,True
5,3,0.000023844,True
5,3,0.000028129,True
5,3,0.000031904,True
5,3,0.000025561,True
5,3,0.000026032,True
5,3,0.000029263,True
5,3,0.000025720,True
5,3,0.000026892,True
5,3,0.000023232,True
5,3,0.000026256,True
5,3,0.000029650,True
5,3,0.000026394,True
5,3,0.000028055,True
5,3,0.000025520,True
5,3,0.000030072,True
5,3,0.000026895,True
5,3,0.000023989,True
5,3,0.000023896,True
5,3,0.000025584,True
5,3,0.000021745,True
5,3,0.000025068,True
5,3,0.000022017,True
5,3,0.000027542,True
5,3,0.000026288,True
5,3,0.000028606,True
5,3,0.000025649,True
5,3,0.000023426,True
5,3,0.000027903,True
5,3,0.000029742,True
5,3,0.000023546,True
5,3,0.000024778,True
5,3,0.000022522,True
5,3,0.000025655,True
5,3,0.000024875,True
5,3,0.000025562,True
5,3,0.000026406,True
5,3,0.000025049,True
5,3,0.000026978,True
5,3,0.000025259,True
5,3,0.000026876,True
5,3,0.000027642,True
5,3,0.000021946,True
5,3,0.000027260,True
5,3,0.000083365,True
5,3,0.000027024,True
5,3,0.000027378,True
5,3,0.000023691,True
5,3,0.000029335,True
5,3,0.000025090,True
5,3,0.000022027,True
5,3,0.000025833,True
5,3,0.000027302,True
5,3,0.000029301,True
5,3,0.000027444,True
5,3,0.000026784,True
5,3,0.000027269,True
5,3,0.000025409,True
5,3,0.000027544,True
5,3,0.000026461,True
5,3,0.000023831,True
5,3,0.000023576,True
5,3,0.000025935,True
5,3,0.000024594,True
5,3,0.000025797,True
5,3,0.000023670,True
5,3,0.000025810,True
5,3,0.000023114,True
5,3,0.000026394,True
5,3,0.000023113,True
5,3,0.000022164,True
5,3,0.000023434,True
5,3,0.000025217,True
5,3,0.000023840,True
5,3,0.000026785,True
5,3,0.000023218,True
5,3,0.000027770,True
5,3,0.000024915,True
5,3,0.000021597,True
5,3,0.000026251,True
5,3,0.000023644,True
5,3,0.000024929,True
5,3,0.000023679,True
5,3,0.000026728,True
5,3,0.000023048,True
5,3,0.000025125,True
5,3,0.000022263,True
5,3,0.000026259,True
5,3,0.000025087,True
5,3,0.000022205,True
5,3,0.000024231,True
5,3,0.000020980,True
5,3,0.000027106,True
5,3,0.000023803,True
5,3,0.000023590,True
5,3,0.000024462,True
5,3,0.000026581,True
5,3,0.000025164,True
5,3,0.000021875,True
5,3,0.000028122,True
5,3,0.000021584,True
5,3,0.000023764,True
5,3,0.000026282,True
5,3,0.000022895,True
5,3,0.000024993,True
5,3,0.000023837,True
5,3,0.000024525,True
5,3,0.000021984,True
5,3,0.000025587,True
5,3,0.000025272,True
5,3,0.000021965,True
5,3,0.000022866,True
5,3,0.000021894,True
5,3,0.000023549,True
5,3,0.000022609,True
5,3,0.000024827,True
5,3,0.000023027,True
5,3,0.000023697,True
5,3,0.000024487,True
5,3,0.000025025,True
5,3,0.000025606,True
5,3,0.000024970,True
5,3,0.000023071,True
5,3,0.000026023,True
5,3,0.000023971,True
5,3,0.000025497,True
5,3,0.000025451,True
5,3,0.000023934,True
5,3,0.000025151,True
5,3,0.000022742,True
5,3,0.000027470,True
5,3,0.000024571,True
