n,m,time(s),sat,median_time(s)
5,2,0.000036931,True,0.000036188
5,2,0.000038717,True,0.000037065
5,2,0.000038571,True,0.000037611
5,2,0.000039512,True,0.000037957
5,2,0.000039735,True,0.000038556
5,2,0.000039906,True,0.000038504
5,2,0.000036771,True,0.000035797
5,2,0.000037303,True,0.000035533
5,2,0.000034958,True,0.000034905
5,2,0.000039971,True,0.000037284
5,2,0.000036798,True,0.000036952
5,2,0.000038765,True,0.000037957
5,2,0.000036456,True,0.000035943
5,2,0.000037518,True,0.000036571
5,2,0.000043368,True,0.000038969
5,2,0.000041459,True,0.000040952
5,2,0.000036131,True,0.000035590
5,2,0.000037463,True,0.000036294
5,2,0.000058160,True,0.000039212
5,2,0.000038468,True,0.000037155
5,2,0.000038098,True,0.000036497
5,2,0.000048135,True,0.000041813
5,2,0.000040506,True,0.000038287
5,2,0.000040297,True,0.000038731
5,2,0.000041632,True,0.000037456
5,2,0.000039901,True,0.000038359
5,2,0.000041419,True,0.000036970
5,2,0.000036268,True,0.000036119
5,2,0.000039328,True,0.000037046
5,2,0.000048674,True,0.000039118
5,2,0.000038357,True,0.000037196
5,2,0.000036172,True,0.000035915
5,2,0.000045884,True,0.000047640
5,2,0.000039029,True,0.000037616
5,2,0.000037713,True,0.000037092
5,2,0.000038261,True,0.000037300
5,2,0.000042407,True,0.000039881
5,2,0.000036555,True,0.000036283
5,2,0.000041495,True,0.000039886
5,2,0.000037002,True,0.000036885
5,2,0.000042997,True,0.000039770
5,2,0.000041091,True,0.000038233
5,2,0.000040362,True,0.000038656
5,2,0.000036051,True,0.000035887
5,2,0.000121547,True,0.000026015
5,2,0.000025025,True,0.000023343
5,2,0.000028559,True,0.000027439
5,2,0.000031892,True,0.000025378
5,2,0.000024202,True,0.000022472
5,2,0.000025448,True,0.000023978
5,2,0.000028317,True,0.000027311
5,2,0.000028053,True,0.000024560
5,2,0.000025114,True,0.000023620
5,2,0.000027335,True,0.000026544
5,2,0.000029878,True,0.000027128
5,2,0.000031220,True,0.000027185
5,2,0.000027234,True,0.000025624
5,2,0.000025230,True,0.000023190
5,2,0.000028078,True,0.000024732
5,2,0.000028555,True,0.000026681
