n,m,time(s),sat,median_time(s)
5,3,0.000033354,True,0.000032180
5,3,0.000032716,True,0.000030242
5,3,0.000045056,True,0.000035249
5,3,0.000041558,True,0.000038744
5,3,0.000047475,True,0.000030885
5,3,0.000030089,True,0.000027668
5,3,0.000037688,True,0.000038808
5,3,0.000035696,True,0.000031940
5,3,0.000030112,True,0.000029183
5,3,0.000030494,True,0.000029165
5,3,0.000032862,True,0.000031488
5,3,0.000033665,True,0.000030948
5,3,0.000037228,True,0.000032176
5,3,0.000030191,True,0.000028314
5,3,0.000032223,True,0.000029260
5,3,0.000034277,True,0.000029484
5,3,0.000029439,True,0.000027766
5,3,0.000032612,True,0.000030770
5,3,0.000038548,True,0.000039039
5,3,0.000036414,True,0.000029367
5,3,0.000031116,True,0.000028486
5,3,0.000032566,True,0.000029425
5,3,0.000038193,True,0.000031878
5,3,0.000031172,True,0.000029404
5,3,0.000033227,True,0.000031226
5,3,0.000030500,True,0.000028595
5,3,0.000036151,True,0.000031501
5,3,0.000029886,True,0.000028006
5,3,0.000033488,True,0.000030874
5,3,0.000035550,True,0.000031262
5,3,0.000033759,True,0.000029611
5,3,0.000035104,True,0.000031381
5,3,0.000035430,True,0.000030915
5,3,0.000047007,True,0.000032014
5,3,0.000029692,True,0.000027789
5,3,0.000033392,True,0.000031504
5,3,0.000035057,True,0.000032173
5,3,0.000031214,True,0.000028649
5,3,0.000029929,True,0.000028196
5,3,0.000032064,True,0.000030855
5,3,0.000039399,True,0.000030879
5,3,0.000033046,True,0.000031059
5,3,0.000031873,True,0.000028723
5,3,0.000034833,True,0.000031410
5,3,0.000035292,True,0.000031219
5,3,0.000031191,True,0.000029204
5,3,0.000030192,True,0.000028497
5,3,0.000032845,True,0.000031305
5,3,0.000031619,True,0.000030355
5,3,0.000036748,True,0.000036480
5,3,0.000029075,True,0.000027623
5,3,0.000033024,True,0.000030685
5,3,0.000029780,True,0.000028145
5,3,0.000037711,True,0.000030607
5,3,0.000029344,True,0.000027271
5,3,0.000029794,True,0.000028412
5,3,0.000034927,True,0.000031316
5,3,0.000029946,True,0.000028644
5,3,0.000039155,True,0.000030477
5,3,0.000033640,True,0.000031069
5,3,0.000032085,True,0.000028850
5,3,0.000031937,True,0.000030215
5,3,0.000033847,True,0.000033022
5,3,0.000039379,True,0.000039033
5,3,0.000032176,True,0.000030813
5,3,0.000031378,True,0.000029820
5,3,0.000038923,True,0.000033874
5,3,0.000040930,True,0.000030197
5,3,0.000036817,True,0.000030292
5,3,0.000037221,True,0.000034314
5,3,0.000043657,True,0.000034627
5,3,0.000034997,True,0.000033100
5,3,0.000032516,True,0.000030862
5,3,0.000038723,True,0.000040567
5,3,0.000037325,True,0.000034321
5,3,0.000035474,True,0.000032235
5,3,0.000034026,True,0.000031511
5,3,0.000039721,True,0.000036136
5,3,0.000041713,True,0.000034763
5,3,0.000034327,True,0.000032606
5,3,0.000041001,True,0.000036621
5,3,0.000037462,True,0.000035518
5,3,0.000041731,True,0.000038662
5,3,0.000033471,True,0.000029641
5,3,0.000036559,True,0.000039066
5,3,0.000031659,True,0.000028517
