n,m,time(s),sat
5,3,0.000012431,True
5,3,0.000012998,True
5,3,0.000011099,True
5,3,0.000010879,True
5,3,0.000012403,True
5,3,0.000010796,True
5,3,0.000011088,True
5,3,0.000012452,True
5,3,0.000011836,True
5,3,0.000011212,True
5,3,0.000015827,True
5,3,0.000018681,True
5,3,0.000012410,True
5,3,0.000009944,True
5,3,0.000013858,True
5,3,0.000010751,True
5,3,0.000010527,True
5,3,0.000012433,True
5,3,0.000012025,True
5,3,0.000012861,True
5,3,0.000013348,True
5,3,0.000010440,True
5,3,0.000012087,True
5,3,0.000011658,True
5,3,0.000010534,True
5,3,0.000011943,True
5,3,0.000011652,True
5,3,0.000011483,True
5,3,0.000012436,True
5,3,0.000014011,True
5,3,0.000014044,True
5,3,0.000010156,True
5,3,0.000011129,True
5,3,0.000011182,True
5,3,0.000010586,True
5,3,0.000013242,True
5,3,0.000012051,True
5,3,0.000011591,True
5,3,0.000012106,True
5,3,0.000014179,True
5,3,0.000011257,True
5,3,0.000010352,True
5,3,0.000012234,True
5,3,0.000012886,True
5,3,0.000009783,True
5,3,0.000009432,True
5,3,0.000013976,True
5,3,0.000011429,True
5,3,0.000011027,True
5,3,0.000013476,True
5,3,0.000011102,True
5,3,0.000011439,True
5,3,0.000011464,True
5,3,0.000011785,True
5,3,0.000010857,True
5,3,0.000011805,True
5,3,0.000014126,True
5,3,0.000011128,True
5,3,0.000012836,True
5,3,0.000013606,True
5,3,0.000013537,True
5,3,0.000010664,True
5,3,0.000012819,True
5,3,0.000015507,True
5,3,0.000010949,True
5,3,0.000010522,True
5,3,0.000013339,True
5,3,0.000012399,True
5,3,0.000010905,True
5,3,0.000014244,True
5,3,0.000011939,True
5,3,0.000010818,True
5,3,0.000010600,True
5,3,0.000011989,True
5,3,0.000010921,True
5,3,0.000011354,True
5,3,0.000013963,True
5,3,0.000010506,True
5,3,0.000010306,True
5,3,0.000012579,True
5,3,0.000013736,True
5,3,0.000011323,True
5,3,0.000010940,True
5,3,0.000012889,True
5,3,0.000012054,True
5,3,0.000010674,True
5,3,0.000011638,True
5,3,0.000011670,True
5,3,0.000010735,True
5,3,0.000011727,True
5,3,0.000011987,True
5,3,0.000013044,True
5,3,0.000013896,True
5,3,0.000012201,True
5,3,0.000011241,True
5,3,0.000014088,True
5,3,0.000011689,True
5,3,0.000010753,True
5,3,0.000014426,True
5,3,0.000011333,True
5,3,0.000010391,True
5,3,0.000014220,True
5,3,0.000013201,True
5,3,0.000011521,True
5,3,0.000009904,True
5,3,0.000012907,True
5,3,0.000013346,True
5,3,0.000012463,True
5,3,0.000019326,True
5,3,0.000014448,True
5,3,0.000016809,True
5,3,0.000012121,True
5,3,0.000011893,True
5,3,0.000013802,True
5,3,0.000012579,True
5,3,0.000011673,True
5,3,0.000010467,True
5,3,0.000012451,True
5,3,0.000014503,True
5,3,0.000010629,True
5,3,0.000014507,True
5,3,0.000013633,True
5,3,0.000010152,True
5,3,0.000011972,True
5,3,0.000013224,True
5,3,0.000011887,True
5,3,0.000011666,True
5,3,0.000011398,True
5,3,0.000011683,True
5,3,0.000010819,True
5,3,0.000010845,True
5,3,0.000010546,True
5,3,0.000011593,True
5,3,0.000010597,True
5,3,0.000009483,True
5,3,0.000009056,True
5,3,0.000011200,True
5,3,0.000010709,True
5,3,0.000010721,True
5,3,0.000010986,True
5,3,0.000011578,True
5,3,0.000010644,True
5,3,0.000010482,True
5,3,0.000014034,True
5,3,0.000011968,True
5,3,0.000009962,True
5,3,0.000014415,True
5,3,0.000010206,True
5,3,0.000012007,True
5,3,0.000011249,True
5,3,0.000010436,True
5,3,0.000010286,True
5,3,0.000009804,True
5,3,0.000010492,True
5,3,0.000011945,True
5,3,0.000012707,True
5,3,0.000012027,True
5,3,0.000011967,True
5,3,0.000009653,True
5,3,0.000012015,True
5,3,0.000011747,True
5,3,0.000009996,True
5,3,0.000012664,True
5,3,0.000011615,True
5,3,0.000009941,True
5,3,0.000012177,True
5,3,0.000011724,True
5,3,0.000009926,True
5,3,0.000010526,True
5,3,0.000011965,True
5,3,0.000010635,True
5,3,0.000011132,True
5,3,0.000012590,True
5,3,0.000010898,True
5,3,0.000011472,True
5,3,0.000011441,True
5,3,0.000012306,True
5,3,0.000011402,True
5,3,0.000010657,True
5,3,0.000012423,True
5,3,0.000010695,True
5,3,0.000009943,True
5,3,0.000009863,True
5,3,0.000012814,True
5,3,0.000011989,True
5,3,0.000011079,True
5,3,0.000010745,True
5,3,0.000012590,True
5,3,0.000010521,True
5,3,0.000010666,True
5,3,0.000012388,True
5,3,0.000012005,True
5,3,0.000011751,True
5,3,0.000012229,True
5,3,0.000010943,True
5,3,0.000011088,True
5,3,0.000013604,True
5,3,0.000010218,True
5,3,0.000010406,True
5,3,0.000013449,True
5,3,0.000012198,True
5,3,0.000010781,True
5,3,0.000012591,True
5,3,0.000011378,True
5,3,0.000010358,True
5,3,0.000012532,True
5,3,0.000012107,True
5,3,0.000010828,True
5,3,0.000009909,True
5,3,0.000011435,True
5,3,0.000010419,True
5,3,0.000010643,True
5,3,0.000012934,True
5,3,0.000010964,True
5,3,0.000011112,True
5,3,0.000011344,True
5,3,0.000011923,True
5,3,0.000012316,True
5,3,0.000011917,True
5,3,0.000010706,True
5,3,0.000013516,True
5,3,0.000013123,True
5,3,0.000010847,True
5,3,0.000013000,True
5,3,0.000010937,True
5,3,0.000011988,True
5,3,0.000009969,True
5,3,0.000011621,True
5,3,0.000010318,True
5,3,0.000010886,True
5,3,0.000012076,True
5,3,0.000012294,True
5,3,0.000010675,True
5,3,0.000013876,True
5,3,0.000011148,True
5,3,0.000011343,True
5,3,0.000012729,True
5,3,0.000011242,True
5,3,0.000011630,True
5,3,0.000010872,True
5,3,0.000010526,True
5,3,0.000012019,True
5,3,0.000012133,True
5,3,0.000010392,True
5,3,0.000011358,True
5,3,0.000012799,True
5,3,0.000012787,True
5,3,0.000010174,True
5,3,0.000011649,True
5,3,0.000011581,True
5,3,0.000010967,True
5,3,0.000011238,True
5,3,0.000010286,True
5,3,0.000011339,True
5,3,0.000011746,True
5,3,0.000011909,True
5,3,0.000010371,True
5,3,0.000011198,True
5,3,0.000012083,True
5,3,0.000011035,True
5,3,0.000011043,True
5,3,0.000010374,True
5,3,0.000011909,True
5,3,0.000012366,True
5,3,0.000010584,True
5,3,0.000013317,True
5,3,0.000010612,True
5,3,0.000010577,True
5,3,0.000010758,True
5,3,0.000013328,True
5,3,0.000011254,True
5,3,0.000009647,True
5,3,0.000011333,True
5,3,0.000010749,True
5,3,0.000009262,True
5,3,0.000012914,True
5,3,0.000010002,True
5,3,0.000012917,True
5,3,0.000010908,True
5,3,0.000010482,True
5,3,0.000014473,True
5,3,0.000009292,True
5,3,0.000009955,True
5,3,0.000010875,True
5,3,0.000011373,True
5,3,0.000009320,True
5,3,0.000009817,True
5,3,0.000009652,True
5,3,0.000010070,True
5,3,0.000009986,True
5,3,0.000011680,True
5,3,0.000010236,True
5,3,0.000010119,True
5,3,0.000009769,True
5,3,0.000011049,True
5,3,0.000011005,True
5,3,0.000011201,True
5,3,0.000009821,True
5,3,0.000011568,True
5,3,0.000010214,True
5,3,0.000010479,True
5,3,0.000011544,True
5,3,0.000010206,True
5,3,0.000011048,True
5,3,0.000017663,True
5,3,0.000012370,True
5,3,0.000011321,True
5,3,0.000010903,True
5,3,0.000012411,True
5,3,0.000009957,True
5,3,0.000010834,True
5,3,0.000012642,True
5,3,0.000011462,True
5,3,0.000010859,True
5,3,0.000011903,True
5,3,0.000012356,True
5,3,0.000011589,True
5,3,0.000012665,True
5,3,0.000015057,True
5,3,0.000013345,True
5,3,0.000012647,True
5,3,0.000013571,True
5,3,0.000014038,True
5,3,0.000014087,True
5,3,0.000015379,True
5,3,0.000010317,True
5,3,0.000010503,True
5,3,0.000010418,True
5,3,0.000012311,True
5,3,0.000010678,True
5,3,0.000010716,True
5,3,0.000013441,True
5,3,0.000010608,True
5,3,0.000010715,True
5,3,0.000012298,True
5,3,0.000010235,True
5,3,0.000011337,True
5,3,0.000010414,True
5,3,0.000011430,True
5,3,0.000012033,True
5,3,0.000010768,True
5,3,0.000009622,True
5,3,0.000014121,True
5,3,0.000009632,True
5,3,0.000010702,True
5,3,0.000010138,True
5,3,0.000011624,True
5,3,0.000010435,True
5,3,0.000010347,True
5,3,0.000010786,True
5,3,0.000010355,True
5,3,0.000010203,True
5,3,0.000009945,True
5,3,0.000013094,True
5,3,0.000009946,True
5,3,0.000010422,True
5,3,0.000011328,True
5,3,0.000012446,True
5,3,0.000259218,True
5,3,0.000026150,True
5,3,0.000011378,True
5,3,0.000012151,True
5,3,0.000010320,True
5,3,0.000013528,True
5,3,0.000011819,True
5,3,0.000010628,True
5,3,0.000011745,True
5,3,0.000013607,True
5,3,0.000011246,True
5,3,0.000011806,True
5,3,0.000010969,True
5,3,0.000011019,True
5,3,0.000011143,True
5,3,0.000010976,True
5,3,0.000011585,True
5,3,0.000010969,True
5,3,0.000013385,True
5,3,0.000011014,True
5,3,0.000013468,True
5,3,0.000010751,True
5,3,0.000011016,True
5,3,0.000010692,True
5,3,0.000010216,True
5,3,0.000011696,True
5,3,0.000013724,True
5,3,0.000010191,True
5,3,0.000010884,True
5,3,0.000014263,True
5,3,0.000011989,True
5,3,0.000009966,True
5,3,0.000010197,True
5,3,0.000010018,True
5,3,0.000009712,True
5,3,0.000009959,True
5,3,0.000011681,True
5,3,0.000011952,True
5,3,0.000010005,True
5,3,0.000011009,True
5,3,0.000010699,True
5,3,0.000010958,True
5,3,0.000010425,True
5,3,0.000012358,True
5,3,0.000010974,True
5,3,0.000010584,True
5,3,0.000011027,True
5,3,0.000010732,True
5,3,0.000011226,True
5,3,0.000011261,True
5,3,0.000064621,True
5,3,0.000011620,True
5,3,0.000009888,True
5,3,0.000009575,True
5,3,0.000010902,True
5,3,0.000011363,True
5,3,0.000009483,True
5,3,0.000009966,True
5,3,0.000012298,True
5,3,0.000010142,True
5,3,0.000010729,True
5,3,0.000009952,True
5,3,0.000011320,True
5,3,0.000009608,True
5,3,0.000010443,True
5,3,0.000013952,True
5,3,0.000011257,True
5,3,0.000010796,True
5,3,0.000012991,True
5,3,0.000012861,True
5,3,0.000011279,True
5,3,0.000010910,True
5,3,0.000010456,True
5,3,0.000010873,True
5,3,0.000011585,True
5,3,0.000010233,True
5,3,0.000011560,True
5,3,0.000011767,True
5,3,0.000011577,True
5,3,0.000011193,True
5,3,0.000011987,True
5,3,0.000011036,True
5,3,0.000010556,True
5,3,0.000011438,True
5,3,0.000010265,True
5,3,0.000010472,True
5,3,0.000012092,True
5,3,0.000011086,True
5,3,0.000010575,True
5,3,0.000011085,True
5,3,0.000012371,True
5,3,0.000010394,True
5,3,0.000010515,True
5,3,0.000010231,True
5,3,0.000010551,True
5,3,0.000011385,True
5,3,0.000010699,True
5,3,0.000012591,True
5,3,0.000010173,True
5,3,0.000010586,True
5,3,0.000009936,True
5,3,0.000010101,True
5,3,0.000010115,True
5,3,0.000009780,True
5,3,0.000011069,True
5,3,0.000012056,True
5,3,0.000010842,True
5,3,0.000009196,True
5,3,0.000011514,True
5,3,0.000010169,True
5,3,0.000010485,True
5,3,0.000330443,True
5,3,0.000011207,True
5,3,0.000009781,True
