n,m,time(s),sat
5,3,0.000251209,True
5,3,0.000249585,True
5,3,0.000297803,True
5,3,0.000279866,True
5,3,0.000569807,True
5,3,0.000308743,True
5,3,0.000283510,True
5,3,0.000255609,True
5,3,0.000273234,True
5,3,0.000254351,True
5,3,0.000294343,True
5,3,0.000252150,True
5,3,0.000253354,True
5,3,0.000245959,True
5,3,0.000256938,True
5,3,0.000261178,True
5,3,0.000408174,True
5,3,0.000465428,True
5,3,0.000293272,True
5,3,0.000288218,True
5,3,0.000271876,True
5,3,0.000255234,True
5,3,0.000348440,True
5,3,0.000282901,True
5,3,0.000285273,True
5,3,0.000279852,True
5,3,0.000272542,True
5,3,0.000287618,True
5,3,0.000259185,True
5,3,0.000536346,True
5,3,0.000275320,True
5,3,0.000253170,True
5,3,0.000241468,True
5,3,0.000379697,True
5,3,0.000304081,True
5,3,0.000271071,True
5,3,0.000256408,True
5,3,0.000248257,True
5,3,0.000261887,True
5,3,0.000274374,True
5,3,0.000379983,True
5,3,0.000324930,True
5,3,0.000286796,True
5,3,0.000272672,True
5,3,0.000295230,True
5,3,0.000279316,True
5,3,0.000273061,True
5,3,0.000270937,True
5,3,0.000279727,True
5,3,0.000303079,True
5,3,0.000266120,True
5,3,0.000284456,True
5,3,0.000370417,True
5,3,0.000450874,True
5,3,0.000269139,True
5,3,0.000309067,True
5,3,0.000264981,True
5,3,0.000278315,True
5,3,0.000281517,True
5,3,0.000305265,True
5,3,0.000263129,True
5,3,0.000254795,True
5,3,0.000243120,True
5,3,0.000261545,True
5,3,0.000243605,True
5,3,0.000250199,True
5,3,0.000271159,True
5,3,0.000361078,True
5,3,0.000296487,True
5,3,0.000263789,True
5,3,0.000291370,True
5,3,0.000246423,True
5,3,0.000275690,True
5,3,0.000286188,True
5,3,0.000300885,True
5,3,0.000245329,True
5,3,0.000258631,True
5,3,0.000231002,True
5,3,0.000252481,True
5,3,0.000258059,True
5,3,0.000327448,True
5,3,0.000296693,True
5,3,0.000259005,True
5,3,0.000241012,True
5,3,0.000266747,True
5,3,0.000283508,True
5,3,0.000265386,True
5,3,0.000264933,True
5,3,0.000233150,True
5,3,0.000258221,True
5,3,0.000245642,True
5,3,0.000239491,True
5,3,0.000226983,True
5,3,0.000239146,True
5,3,0.000325300,True
5,3,0.000253286,True
5,3,0.000263373,True
5,3,0.000254813,True
5,3,0.000243231,True
5,3,0.000238140,True
5,3,0.000264146,True
5,3,0.000241972,True
5,3,0.000248529,True
5,3,0.000266509,True
5,3,0.000234259,True
5,3,0.000267240,True
5,3,0.000258376,True
5,3,0.000265066,True
5,3,0.000257648,True
5,3,0.000255600,True
5,3,0.000248463,True
5,3,0.000233099,True
5,3,0.000242478,True
5,3,0.000251420,True
5,3,0.000257797,True
5,3,0.000229079,True
5,3,0.000249234,True
5,3,0.000256148,True
5,3,0.000302488,True
5,3,0.000355573,True
5,3,0.000279442,True
5,3,0.000242446,True
5,3,0.000253797,True
5,3,0.000257556,True
5,3,0.000250914,True
5,3,0.000244059,True
5,3,0.000260195,True
5,3,0.000357458,True
5,3,0.000256524,True
5,3,0.000240131,True
5,3,0.000250092,True
5,3,0.000254648,True
5,3,0.000246368,True
5,3,0.000271582,True
5,3,0.000264190,True
5,3,0.000245665,True
5,3,0.000278400,True
5,3,0.000263191,True
5,3,0.000253728,True
5,3,0.000255599,True
5,3,0.000256341,True
5,3,0.000256177,True
5,3,0.000259807,True
5,3,0.000266791,True
5,3,0.000254591,True
5,3,0.000260041,True
5,3,0.000265730,True
5,3,0.000370366,True
5,3,0.000313512,True
5,3,0.000261576,True
5,3,0.000255766,True
5,3,0.000278695,True
5,3,0.000236220,True
5,3,0.000242091,True
5,3,0.000249738,True
5,3,0.000248077,True
5,3,0.000227854,True
5,3,0.000273809,True
5,3,0.000249224,True
5,3,0.000235397,True
5,3,0.000237689,True
5,3,0.000377511,True
5,3,0.000254864,True
5,3,0.000244299,True
5,3,0.000268730,True
5,3,0.000255363,True
5,3,0.000262695,True
5,3,0.000256250,True
5,3,0.000244184,True
5,3,0.000254031,True
5,3,0.000267399,True
5,3,0.000238199,True
5,3,0.000248307,True
5,3,0.001871473,True
5,3,0.000244908,True
5,3,0.000229866,True
5,3,0.000238986,True
5,3,0.000258596,True
5,3,0.000230429,True
5,3,0.000258357,True
5,3,0.000271334,True
5,3,0.000243827,True
5,3,0.000234310,True
5,3,0.000249077,True
5,3,0.000259170,True
5,3,0.000250528,True
5,3,0.000271401,True
5,3,0.000246678,True
5,3,0.000242098,True
5,3,0.000239524,True
5,3,0.000246581,True
5,3,0.000212833,True
5,3,0.000258609,True
5,3,0.000235609,True
5,3,0.000267765,True
5,3,0.000242509,True
5,3,0.000239898,True
5,3,0.000225455,True
5,3,0.000235590,True
5,3,0.000238908,True
5,3,0.000248123,True
5,3,0.000239127,True
5,3,0.000225968,True
5,3,0.000273420,True
5,3,0.000239682,True
5,3,0.000242495,True
5,3,0.000222109,True
5,3,0.000257035,True
5,3,0.000236431,True
5,3,0.000329904,True
5,3,0.000307427,True
5,3,0.000248394,True
5,3,0.000233538,True
5,3,0.000255237,True
5,3,0.000248609,True
5,3,0.000242173,True
5,3,0.000247247,True
5,3,0.000233415,True
5,3,0.000261197,True
5,3,0.002003658,True
5,3,0.000238577,True
5,3,0.000235159,True
5,3,0.000236176,True
5,3,0.000228384,True
5,3,0.000226337,True
5,3,0.000267038,True
5,3,0.000254305,True
5,3,0.000251362,True
5,3,0.000255606,True
5,3,0.000244861,True
5,3,0.000252674,True
5,3,0.000256606,True
5,3,0.000234668,True
5,3,0.000259632,True
5,3,0.000243912,True
5,3,0.000261337,True
5,3,0.000250690,True
5,3,0.000241808,True
5,3,0.000235313,True
5,3,0.000231020,True
5,3,0.000247190,True
5,3,0.000250472,True
5,3,0.000232589,True
5,3,0.000228222,True
5,3,0.000225889,True
5,3,0.000234901,True
5,3,0.000204023,True
5,3,0.000225059,True
5,3,0.000220110,True
5,3,0.000217133,True
5,3,0.000224655,True
5,3,0.000210843,True
5,3,0.000226239,True
5,3,0.000219472,True
5,3,0.000229161,True
5,3,0.000229666,True
5,3,0.000215669,True
5,3,0.000227823,True
5,3,0.000275100,True
5,3,0.000245684,True
5,3,0.000238060,True
5,3,0.000223777,True
5,3,0.000224275,True
5,3,0.000270334,True
5,3,0.000228870,True
5,3,0.000242865,True
5,3,0.000221472,True
5,3,0.000214149,True
5,3,0.000229921,True
5,3,0.000215913,True
5,3,0.000218969,True
5,3,0.000211283,True
5,3,0.000263967,True
5,3,0.000243328,True
5,3,0.000229373,True
5,3,0.000239268,True
5,3,0.000240493,True
5,3,0.000232261,True
5,3,0.000220263,True
5,3,0.000218432,True
5,3,0.000210041,True
5,3,0.000220376,True
5,3,0.000208190,True
5,3,0.000211840,True
5,3,0.000209093,True
5,3,0.000208369,True
5,3,0.000257583,True
5,3,0.000267278,True
5,3,0.000261426,True
5,3,0.000226412,True
5,3,0.000215100,True
5,3,0.000242777,True
5,3,0.000221082,True
5,3,0.000218348,True
5,3,0.000216612,True
5,3,0.000233507,True
5,3,0.000228902,True
5,3,0.000257538,True
5,3,0.000229405,True
5,3,0.000213745,True
5,3,0.000220067,True
5,3,0.000246777,True
5,3,0.000208540,True
5,3,0.000203708,True
5,3,0.000290742,True
5,3,0.000258056,True
5,3,0.000234769,True
5,3,0.000228499,True
5,3,0.000209961,True
5,3,0.000254843,True
5,3,0.000228712,True
5,3,0.000246956,True
5,3,0.000234808,True
5,3,0.000228738,True
5,3,0.000225974,True
5,3,0.000227310,True
5,3,0.000232770,True
5,3,0.000238911,True
5,3,0.000239386,True
5,3,0.000219650,True
5,3,0.000230385,True
5,3,0.000311245,True
5,3,0.000336369,True
5,3,0.000228506,True
5,3,0.000247222,True
5,3,0.000252102,True
5,3,0.000229695,True
5,3,0.000222719,True
5,3,0.000233377,True
5,3,0.000274316,True
5,3,0.000249792,True
5,3,0.000242130,True
5,3,0.000236019,True
5,3,0.000231768,True
5,3,0.000232925,True
5,3,0.000221494,True
5,3,0.000242100,True
5,3,0.000226814,True
5,3,0.000237073,True
5,3,0.000244895,True
5,3,0.000300382,True
5,3,0.000317131,True
5,3,0.000241314,True
5,3,0.000237803,True
5,3,0.000213207,True
5,3,0.000235091,True
5,3,0.000244737,True
5,3,0.000220150,True
5,3,0.000222543,True
5,3,0.000215972,True
5,3,0.000244754,True
5,3,0.000210445,True
5,3,0.000223120,True
5,3,0.000223226,True
5,3,0.000228923,True
5,3,0.000209255,True
5,3,0.000228736,True
5,3,0.000231493,True
5,3,0.000249251,True
5,3,0.000246682,True
5,3,0.000222963,True
5,3,0.000235819,True
5,3,0.000243898,True
5,3,0.000237408,True
5,3,0.000235916,True
5,3,0.000249811,True
5,3,0.000238397,True
5,3,0.000267648,True
5,3,0.000242285,True
5,3,0.000234625,True
5,3,0.000240596,True
5,3,0.000240563,True
5,3,0.000226320,True
5,3,0.000465157,True
5,3,0.000342661,True
5,3,0.000240833,True
5,3,0.000232479,True
5,3,0.000218671,True
5,3,0.000226997,True
5,3,0.000232337,True
5,3,0.000249078,True
5,3,0.000227310,True
5,3,0.000240680,True
5,3,0.000243300,True
5,3,0.000254670,True
5,3,0.000242478,True
5,3,0.000220770,True
5,3,0.000312807,True
5,3,0.000241018,True
5,3,0.000244867,True
5,3,0.000252172,True
5,3,0.000225190,True
5,3,0.000254823,True
5,3,0.000251677,True
5,3,0.000252915,True
5,3,0.000230066,True
5,3,0.000246680,True
5,3,0.000242674,True
5,3,0.000239807,True
5,3,0.000231734,True
5,3,0.000233615,True
5,3,0.000247291,True
5,3,0.000230239,True
5,3,0.000224498,True
5,3,0.000211204,True
5,3,0.000259648,True
5,3,0.000310828,True
5,3,0.000248749,True
5,3,0.000224712,True
5,3,0.000224794,True
5,3,0.000225830,True
5,3,0.000234283,True
5,3,0.000237590,True
5,3,0.000246145,True
5,3,0.000235861,True
5,3,0.000245861,True
5,3,0.000260973,True
5,3,0.000233791,True
5,3,0.000221638,True
5,3,0.000231569,True
5,3,0.000251921,True
5,3,0.000260458,True
5,3,0.000269139,True
5,3,0.000265669,True
5,3,0.000249328,True
5,3,0.000279191,True
5,3,0.000237251,True
5,3,0.000248259,True
5,3,0.000246313,True
5,3,0.000243352,True
5,3,0.000251042,True
5,3,0.000278301,True
5,3,0.000241784,True
5,3,0.000243920,True
5,3,0.000223637,True
5,3,0.000271694,True
5,3,0.000242487,True
5,3,0.000259688,True
5,3,0.000259805,True
5,3,0.000262958,True
5,3,0.000241956,True
5,3,0.000243696,True
5,3,0.000248224,True
5,3,0.000247598,True
5,3,0.000229882,True
5,3,0.000241028,True
5,3,0.000237885,True
5,3,0.000245102,True
5,3,0.000259621,True
5,3,0.000251516,True
5,3,0.000252885,True
5,3,0.000232242,True
5,3,0.000239152,True
5,3,0.000465868,True
5,3,0.000286985,True
5,3,0.000253225,True
5,3,0.000241172,True
5,3,0.000242411,True
5,3,0.000230667,True
5,3,0.000247662,True
5,3,0.000263991,True
5,3,0.000243123,True
5,3,0.000234164,True
5,3,0.000231449,True
5,3,0.000240954,True
5,3,0.000235391,True
5,3,0.000240131,True
5,3,0.000480880,True
5,3,0.000344528,True
5,3,0.000268702,True
5,3,0.000255192,True
5,3,0.000268379,True
5,3,0.000261219,True
5,3,0.000257770,True
5,3,0.000257328,True
5,3,0.000273253,True
5,3,0.000255305,True
5,3,0.000248246,True
5,3,0.000233687,True
5,3,0.000248705,True
5,3,0.000228325,True
5,3,0.000238597,True
5,3,0.000246529,True
5,3,0.000249532,True
5,3,0.000414706,True
5,3,0.000274685,True
5,3,0.000253809,True
5,3,0.000246393,True
5,3,0.000239073,True
5,3,0.000245371,True
5,3,0.000237645,True
5,3,0.000253172,True
5,3,0.000255803,True
5,3,0.000270981,True
5,3,0.000254668,True
5,3,0.000252198,True
5,3,0.000243794,True
5,3,0.000251725,True
5,3,0.000247125,True
5,3,0.000231719,True
5,3,0.000276165,True
5,3,0.000236280,True
5,3,0.000243861,True
5,3,0.000241598,True
5,3,0.000238791,True
5,3,0.000237866,True
5,3,0.000254980,True
5,3,0.000252403,True
5,3,0.000247684,True
5,3,0.000252553,True
5,3,0.000241299,True
5,3,0.000243746,True
5,3,0.000271547,True
5,3,0.000269625,True
5,3,0.000270849,True
5,3,0.000239279,True
5,3,0.000246364,True
5,3,0.000245684,True
5,3,0.000247274,True
5,3,0.000245031,True
5,3,0.000220501,True
5,3,0.000235413,True
5,3,0.000202241,True
5,3,0.000215877,True
5,3,0.000218712,True
5,3,0.000211845,True
5,3,0.000203251,True
5,3,0.000214512,True
5,3,0.000201555,True
5,3,0.000207346,True
5,3,0.000241659,True
5,3,0.000241049,True
5,3,0.000214384,True
5,3,0.000236784,True
5,3,0.000231084,True
5,3,0.000227856,True
5,3,0.003775693,True
5,3,0.007293575,True
5,3,0.000234507,True
5,3,0.000239565,True
5,3,0.000231468,True
5,3,0.000241886,True
5,3,0.000233213,True
5,3,0.000227442,True
5,3,0.000234925,True
5,3,0.000253450,True
5,3,0.000255841,True
5,3,0.000260016,True
5,3,0.000254929,True
5,3,0.000243750,True
5,3,0.000243657,True
5,3,0.000241527,True
5,3,0.000249022,True
5,3,0.000263892,True
5,3,0.000259268,True
5,3,0.000259860,True
5,3,0.000253021,True
5,3,0.000247679,True
5,3,0.000227065,True
5,3,0.000237467,True
5,3,0.000265649,True
5,3,0.000257233,True
5,3,0.000257332,True
5,3,0.000261148,True
5,3,0.000274052,True
5,3,0.000267922,True
5,3,0.000266544,True
5,3,0.000231596,True
5,3,0.000244899,True
5,3,0.000266808,True
5,3,0.000252872,True
5,3,0.000242278,True
5,3,0.000236964,True
5,3,0.000229509,True
5,3,0.000337281,True
5,3,0.000239305,True
5,3,0.000252830,True
5,3,0.000245786,True
5,3,0.000263150,True
5,3,0.000258474,True
5,3,0.000244740,True
5,3,0.000244105,True
5,3,0.000237165,True
5,3,0.000228117,True
5,3,0.000221483,True
5,3,0.000229656,True
5,3,0.000224245,True
5,3,0.000259941,True
5,3,0.000352907,True
5,3,0.000241730,True
5,3,0.000257766,True
5,3,0.000244205,True
5,3,0.000238976,True
5,3,0.000254673,True
5,3,0.000262408,True
5,3,0.000263010,True
5,3,0.000278768,True
5,3,0.000249710,True
5,3,0.000240044,True
5,3,0.000250764,True
5,3,0.000250461,True
5,3,0.000310116,True
5,3,0.000268350,True
5,3,0.000293909,True
5,3,0.000247502,True
5,3,0.000256050,True
5,3,0.000247379,True
5,3,0.000231636,True
5,3,0.000236905,True
5,3,0.000252526,True
5,3,0.000251260,True
5,3,0.000264512,True
5,3,0.000237038,True
5,3,0.000250535,True
5,3,0.000232094,True
5,3,0.000232651,True
5,3,0.000240912,True
5,3,0.000252090,True
5,3,0.000241139,True
5,3,0.000239100,True
5,3,0.000241845,True
5,3,0.000248804,True
5,3,0.000240949,True
5,3,0.000245961,True
5,3,0.000225767,True
5,3,0.000238391,True
5,3,0.000236644,True
5,3,0.000518247,True
5,3,0.000269847,True
5,3,0.000231628,True
5,3,0.000289358,True
5,3,0.000235131,True
5,3,0.000226214,True
5,3,0.000281176,True
5,3,0.000249968,True
5,3,0.000255141,True
5,3,0.000242559,True
5,3,0.000236742,True
5,3,0.000243030,True
5,3,0.000258839,True
5,3,0.000226692,True
5,3,0.000227274,True
5,3,0.000227924,True
5,3,0.000245151,True
5,3,0.000231589,True
5,3,0.000226976,True
5,3,0.000403213,True
5,3,0.000276033,True
5,3,0.000239940,True
5,3,0.000219303,True
5,3,0.000240721,True
5,3,0.000223171,True
5,3,0.000424876,True
5,3,0.000234324,True
5,3,0.000226724,True
5,3,0.000230949,True
5,3,0.000222104,True
5,3,0.000231304,True
5,3,0.000219280,True
5,3,0.000219059,True
5,3,0.000224587,True
5,3,0.000213651,True
5,3,0.000216903,True
5,3,0.000233451,True
5,3,0.000273965,True
5,3,0.000243842,True
5,3,0.000244654,True
5,3,0.000227068,True
5,3,0.000217056,True
5,3,0.000232232,True
5,3,0.000239639,True
5,3,0.000224818,True
5,3,0.000239257,True
5,3,0.000242365,True
5,3,0.000265908,True
5,3,0.000227232,True
5,3,0.000215243,True
5,3,0.000237183,True
5,3,0.000237684,True
5,3,0.000226214,True
5,3,0.000250402,True
5,3,0.000222998,True
5,3,0.000229956,True
5,3,0.000214198,True
5,3,0.000216779,True
5,3,0.000230760,True
5,3,0.000223553,True
5,3,0.000209818,True
5,3,0.000206993,True
5,3,0.000214936,True
5,3,0.000212036,True
5,3,0.000239044,True
5,3,0.000219749,True
5,3,0.000254273,True
5,3,0.000232328,True
5,3,0.000244247,True
5,3,0.000225927,True
5,3,0.000253810,True
5,3,0.000239780,True
5,3,0.000210904,True
5,3,0.000225407,True
5,3,0.000216869,True
5,3,0.000222337,True
5,3,0.000238499,True
5,3,0.000213053,True
5,3,0.000219851,True
5,3,0.000216165,True
5,3,0.000224837,True
5,3,0.000209961,True
5,3,0.000209868,True
5,3,0.000204613,True
5,3,0.000222318,True
5,3,0.000241824,True
5,3,0.000247934,True
5,3,0.000234216,True
5,3,0.000231179,True
5,3,0.000218555,True
5,3,0.000233956,True
5,3,0.000259635,True
5,3,0.000252884,True
5,3,0.000255366,True
5,3,0.002102068,True
5,3,0.000246274,True
5,3,0.000252129,True
5,3,0.000237583,True
5,3,0.000240025,True
5,3,0.000209736,True
5,3,0.000212303,True
5,3,0.000262588,True
5,3,0.000232877,True
5,3,0.000251387,True
5,3,0.000246954,True
5,3,0.000246921,True
5,3,0.000236408,True
5,3,0.000229006,True
5,3,0.000233667,True
5,3,0.000233823,True
5,3,0.000243411,True
5,3,0.000246995,True
5,3,0.000240255,True
5,3,0.000227865,True
5,3,0.000227503,True
5,3,0.000215112,True
5,3,0.000252356,True
5,3,0.000231836,True
5,3,0.000240825,True
5,3,0.000230286,True
5,3,0.000235913,True
5,3,0.000236017,True
5,3,0.000221954,True
5,3,0.000217607,True
5,3,0.000218270,True
5,3,0.000206074,True
5,3,0.000217613,True
5,3,0.000212993,True
5,3,0.000208829,True
5,3,0.000207116,True
5,3,0.000220687,True
5,3,0.000216487,True
5,3,0.000230354,True
5,3,0.000221364,True
5,3,0.000223413,True
5,3,0.000207656,True
5,3,0.000244041,True
5,3,0.000235834,True
5,3,0.000210923,True
5,3,0.000217891,True
5,3,0.000225683,True
5,3,0.000230473,True
5,3,0.000236731,True
5,3,0.000232816,True
5,3,0.000212821,True
5,3,0.000215754,True
5,3,0.000239106,True
5,3,0.000207569,True
5,3,0.000212438,True
5,3,0.000306474,True
5,3,0.000255894,True
5,3,0.000253589,True
5,3,0.000228569,True
5,3,0.000230619,True
5,3,0.000228521,True
5,3,0.000226393,True
5,3,0.000240122,True
5,3,0.000223407,True
5,3,0.000232909,True
5,3,0.000237067,True
5,3,0.000219324,True
5,3,0.000223022,True
5,3,0.000229688,True
5,3,0.000227281,True
5,3,0.000227648,True
5,3,0.000217195,True
5,3,0.000205357,True
5,3,0.000235369,True
5,3,0.000242244,True
5,3,0.000252170,True
5,3,0.000237735,True
5,3,0.000220011,True
5,3,0.000222897,True
5,3,0.000218068,True
5,3,0.000228898,True
5,3,0.000211555,True
5,3,0.000223570,True
5,3,0.000212108,True
5,3,0.000209584,True
5,3,0.000198663,True
5,3,0.000212742,True
5,3,0.000200274,True
5,3,0.000222309,True
5,3,0.000218165,True
5,3,0.000219922,True
5,3,0.000216382,True
5,3,0.000224821,True
5,3,0.000231040,True
5,3,0.000357448,True
5,3,0.000230184,True
5,3,0.000236819,True
5,3,0.000212215,True
5,3,0.000217170,True
5,3,0.000218568,True
5,3,0.000208328,True
5,3,0.000205280,True
5,3,0.000246558,True
5,3,0.000221005,True
5,3,0.000219536,True
5,3,0.000215054,True
5,3,0.000216459,True
5,3,0.000223954,True
5,3,0.000219516,True
5,3,0.000237889,True
5,3,0.000258592,True
5,3,0.000214847,True
5,3,0.000225340,True
5,3,0.000227219,True
5,3,0.000219499,True
5,3,0.000206050,True
5,3,0.000217572,True
5,3,0.000214506,True
5,3,0.000215887,True
5,3,0.000218518,True
5,3,0.000985882,True
5,3,0.000210189,True
5,3,0.000236947,True
5,3,0.000218756,True
5,3,0.000223355,True
5,3,0.000206889,True
5,3,0.000221845,True
5,3,0.000218853,True
5,3,0.000216142,True
5,3,0.000204090,True
5,3,0.000229341,True
5,3,0.000226007,True
5,3,0.000240740,True
5,3,0.000231252,True
5,3,0.000217185,True
5,3,0.000205946,True
5,3,0.000207874,True
5,3,0.000199187,True
5,3,0.000205005,True
5,3,0.000205181,True
5,3,0.000204658,True
5,3,0.000196377,True
5,3,0.000212813,True
5,3,0.000204960,True
5,3,0.000202288,True
5,3,0.000206549,True
5,3,0.000200321,True
5,3,0.000200011,True
5,3,0.000195234,True
5,3,0.000201786,True
5,3,0.000205463,True
5,3,0.000225835,True
5,3,0.000222435,True
5,3,0.000245278,True
5,3,0.000236531,True
5,4,0.000221194,True
5,4,0.000236181,True
5,4,0.000237355,True
5,4,0.000237588,True
5,4,0.000223405,True
5,4,0.000226946,True
5,4,0.000229710,True
5,4,0.000209808,True
5,4,0.000210324,True
5,4,0.000216038,True
5,4,0.000209861,True
5,4,0.000227446,True
5,4,0.000245543,True
5,4,0.000306942,True
5,4,0.000242447,True
5,4,0.000252569,True
5,4,0.000230894,True
5,4,0.000226250,True
5,4,0.000246455,True
5,4,0.000230640,True
5,4,0.000217143,True
5,4,0.000230760,True
