n,m,time(s),sat,median_time(s)
5,3,0.000029658,True,0.000028099
5,3,0.000029490,True,0.000027527
5,3,0.000029153,True,0.000028163
5,3,0.000033056,True,0.000030887
5,3,0.000031773,True,0.000029629
5,3,0.000037510,True,0.000028915
5,3,0.000029478,True,0.000028378
5,3,0.000032349,True,0.000030882
5,3,0.000030672,True,0.000028657
5,3,0.000030190,True,0.000027638
5,3,0.000031319,True,0.000029043
5,3,0.000029587,True,0.000028224
5,3,0.000030653,True,0.000027962
5,3,0.000031491,True,0.000029087
5,3,0.000029554,True,0.000028116
5,3,0.000029828,True,0.000027809
5,3,0.000031613,True,0.000030555
5,3,0.000035116,True,0.000032023
5,3,0.000031440,True,0.000029063
5,3,0.000030953,True,0.000028991
5,3,0.000031188,True,0.000028695
5,3,0.000039195,True,0.000031995
5,3,0.000030444,True,0.000027808
5,3,0.000032235,True,0.000028459
5,3,0.000030764,True,0.000027704
5,3,0.000033859,True,0.000031204
5,3,0.000029539,True,0.000028180
5,3,0.000029131,True,0.000027411
5,3,0.000032780,True,0.000029630
5,3,0.000033260,True,0.000030589
5,3,0.000029955,True,0.000028265
5,3,0.000029322,True,0.000027685
5,3,0.000030273,True,0.000027570
5,3,0.000031765,True,0.000029776
5,3,0.000029031,True,0.000027257
5,3,0.000029661,True,0.000028257
5,3,0.000029006,True,0.000027591
5,3,0.000032172,True,0.000029545
5,3,0.000032822,True,0.000031446
5,3,0.000030824,True,0.000029586
5,3,0.000030797,True,0.000029569
5,3,0.000035162,True,0.000030270
5,3,0.000033165,True,0.000029056
5,3,0.000029529,True,0.000027436
5,3,0.000032332,True,0.000028775
5,3,0.000029104,True,0.000027481
5,3,0.000029599,True,0.000027541
5,3,0.000030110,True,0.000028038
5,3,0.000031620,True,0.000028981
5,3,0.000029008,True,0.000027185
5,3,0.000030155,True,0.000028236
5,3,0.000030970,True,0.000030077
5,3,0.000030030,True,0.000027843
5,3,0.000040038,True,0.000034355
5,3,0.000030039,True,0.000028472
5,3,0.000031210,True,0.000030105
5,3,0.000031002,True,0.000028608
5,3,0.000029509,True,0.000027845
5,3,0.000029358,True,0.000027649
5,3,0.000029302,True,0.000027693
5,3,0.000040596,True,0.000036000
5,3,0.000033845,True,0.000031101
5,3,0.000029095,True,0.000027050
5,3,0.000034416,True,0.000030806
5,3,0.000028971,True,0.000027709
5,3,0.000044010,True,0.000038787
5,3,0.000030958,True,0.000029048
5,3,0.000033377,True,0.000029048
5,3,0.000030739,True,0.000028025
5,3,0.000038293,True,0.000038134
5,3,0.000030088,True,0.000027515
5,3,0.000031019,True,0.000028756
5,3,0.000043163,True,0.000038146
5,3,0.000033404,True,0.000030030
5,3,0.000031571,True,0.000029530
5,3,0.000036161,True,0.000031512
5,3,0.000032397,True,0.000029745
5,3,0.000040107,True,0.000039093
5,3,0.000030025,True,0.000028514
5,3,0.000035835,True,0.000029623
5,3,0.000031276,True,0.000029455
5,3,0.000033474,True,0.000031784
5,3,0.000032260,True,0.000027731
5,3,0.000031583,True,0.000030057
5,3,0.000031610,True,0.000028865
5,3,0.000030230,True,0.000027506
5,3,0.000031904,True,0.000029174
5,3,0.000030182,True,0.000027386
5,3,0.000036409,True,0.000037868
5,3,0.000029490,True,0.000028463
5,3,0.000030914,True,0.000028697
5,3,0.000028995,True,0.000027278
5,3,0.000035720,True,0.000033327
5,3,0.000029696,True,0.000028250
5,3,0.000037027,True,0.000029506
5,3,0.000031060,True,0.000029373
5,3,0.000033041,True,0.000031350
5,3,0.000029989,True,0.000027943
5,3,0.000029435,True,0.000027529
5,3,0.000038399,True,0.000034469
5,3,0.000032484,True,0.000030923
5,3,0.000029276,True,0.000027896
5,3,0.000036166,True,0.000031301
5,3,0.000035124,True,0.000030418
5,3,0.000030942,True,0.000028794
5,3,0.000031332,True,0.000029936
5,3,0.000040069,True,0.000037099
5,3,0.000030551,True,0.000028557
5,3,0.000030304,True,0.000028882
5,3,0.000031705,True,0.000028949
5,3,0.000033559,True,0.000031228
5,3,0.000032069,True,0.000029892
5,3,0.000030522,True,0.000028279
5,3,0.000036604,True,0.000031220
5,3,0.000035544,True,0.000030794
5,3,0.000032619,True,0.000031382
5,3,0.000029158,True,0.000027911
5,3,0.000031019,True,0.000030151
5,3,0.000032238,True,0.000030237
5,3,0.000042238,True,0.000036934
5,3,0.000034169,True,0.000032806
5,3,0.000066578,True,0.000060587
5,3,0.000047082,True,0.000048433
5,3,0.000053771,True,0.000054998
5,3,0.000047669,True,0.000042053
5,3,0.000060325,True,0.000062482
5,3,0.000060535,True,0.000052414
5,3,0.000056352,True,0.000057673
5,3,0.000085715,True,0.000059240
5,3,0.000053123,True,0.000054805
5,3,0.000058557,True,0.000056506
5,3,0.000050048,True,0.000052329
5,3,0.000067092,True,0.000059525
5,3,0.000048904,True,0.000040050
5,3,0.000059650,True,0.000058098
